,title,extracted_keyword_sent
739,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"please refer to table 1 for a
detailed comparison between our dataset and existing datasets.although the
existing benchmark method dpstt [10] has shown promising results for breast
lesion segmentation in us videos, it only uses the ultrasound image to read
memory for learning temporal features."
740,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"the experimental results
unequivocally showcase that our network surpasses state-of-the-art techniques in
the realm of both breast lesion segmentation in us videos and two video polyp
segmentation benchmark datasets (fig."
741,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"to support advancements in breast lesion segmentation and aln metastasis
prediction, we collected a dataset containing 572 breast lesion ultrasound
videos with 34,300 annotated frames."
742,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"table 1 summarizes the statistics of
existing breast lesion us video datasets."
743,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"unlike previous datasets [10,12], our
dataset has a reserved validation set to avoid model overfitting."
744,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"the entire
dataset is partitioned into training, validation, and test sets in a proportion
of 4:2:4, yielding a total of 230 training videos, 112 validation videos, and
230 test videos for comprehensive benchmarking purposes."
745,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"moreover, apart from
the segmentation annotation, our dataset also includes lesion bounding box
labels, which enables benchmarking breast lesion detection in ultrasound videos."
746,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,more dataset statistics are available in the supplementary.
747,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"to initialize the backbone of our network, we pretrained
res2net-50 [6] on the imagenet dataset, while the remaining components of our
network were trained from scratch."
748,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"additionally, we retrain these networks on our dataset and fine-tune their
network parameters to attain their optimal segmentation performance, enabling
accurate and meaningful comparisons.quantitative comparisons."
749,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"following the experimental protocol
employed in a recent study on video polyp segmentation [8], we retrain our
network and present quantitative results on two benchmark datasets, namely
cvc-300-tv [2] and cvc-612-v [3]."
750,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"table 4 showcases the dice, iou, s α , e φ ,
and mae results achieved by our network in comparison to state-of-the-art
methods on these two datasets."
751,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"our method demonstrates clear superiority over
state-ofthe-art methods in terms of dice, iou, e φ , and mae on both the
cvc-300-tv and cvc-612-v datasets."
752,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"specifically, our method enhances the dice
score from 0.840 to 0.874, the iou score from 0.745 to 0.789, the e φ score from
0.921 to 0.969, and reduces the mae score from 0.013 to 0.010 for the cvc-300-tv
dataset."
753,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"similarly, for the cvc-612-v dataset, our method achieves improvements
of 0.012, 0.014, 0.019, and 0 in dice, iou, e φ , and mae scores, respectively."
754,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"in this study, we introduce a novel approach for segmenting breast lesions in
ultrasound videos, leveraging a larger dataset consisting of 572 videos
containing a total of 34,300 annotated frames."
755,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"our proposed method surpasses existing
state-of-the-art techniques in terms of performance on our annotated dataset as
well as two publicly available video polyp segmentation datasets."
756,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"extensive experiments on 5 benchmark datasets suggest that our proposed
modifications have the potential to improve unet models."
757,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"in order to evaluate acc-unet, we conducted experiments on 5 public datasets
across different tasks and modalities."
758,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"for the glas dataset, we considered the original test split as the test
data, for the other datasets we randomly selected 20% of images as test data."
759,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"apparently, for the comparatively
larger datasets (isic-18) transformer-based swin-unet was the 2nd best method,
as transformers require more data for proper training [2]."
760,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"on the other end of
the spectrum, lightweight convolutional model (multiresunet) achieved the 2nd
best score for small datasets (glas)."
761,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"for the remaining datasets, hybrid model
(uctransnet) seemed to perform as the 2 nd best method."
762,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"smeswin-unet fell behind
in all the cases, despite having such a large number of parameters, which in
turn probably makes it difficult to be trained on small-scale datasets.however,
our model combining the design principles of transformers with the inductive
bias of cnns seemed to perform best in all the different categories with much
lower parameters."
763,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"compared to much larger state-of-the-art models, for the 5
datasets, we achieved 0.13%, 0.10%, 0.63%, 0.90%, 0.27% improvements in dice
score, respectively."
764,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"each row of the figure comprises one example
from each of the datasets and the segmentation predicted by acc-unet and the
ground truth mask are presented in the rightmost two columns."
765,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"for the 1 st
example from the isic-18 dataset, our model did not oversegment but rather
followed the lesion boundary."
766,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,"similarly, in the 4 th sample from the covid dataset, we were capable to model
the gaps in the consolidation of the left lung visually better, which in turn
resulted in 2.9% higher dice score than the 2 nd best method."
